Participant,gender,block,Efficiency,Partner_cost,PartnerIntention,Gratitude,Guilt,Obligation,Indebtedness,SOB100,Care,Choice,Allocation
6613,1,2,2,14,Strategic,34.52 ,46.90 ,84.64 ,61.19 ,72,57.26 ,1,10
6613,1,2,2,16,Strategic,86.79 ,71.31 ,94.76 ,59.40 ,80,63.69 ,1,15
6613,1,2,2,18,Strategic,94.05 ,84.17 ,96.79 ,63.69 ,80,80.12 ,1,15
6613,1,2,2,20,Strategic,99.64 ,92.26 ,98.93 ,94.05 ,100,92.38 ,1,15
6613,1,2,3,4,Strategic,3.33 ,5.12 ,9.88 ,4.52 ,32,1.55 ,1,2
6613,1,2,3,6,Strategic,7.02 ,8.21 ,39.76 ,10.71 ,40,19.17 ,1,9
6613,1,2,3,8,Strategic,16.19 ,18.10 ,31.31 ,12.38 ,40,17.38 ,1,9
6613,1,2,3,10,Strategic,46.55 ,56.79 ,75.95 ,20.12 ,80,31.07 ,1,9
6613,1,2,3,12,Strategic,49.76 ,40.00 ,90.12 ,65.36 ,60,33.69 ,1,10
6613,1,2,3,14,Strategic,55.00 ,48.45 ,49.88 ,55.95 ,72,55.95 ,1,10
6613,1,2,3,16,Strategic,55.36 ,55.60 ,90.60 ,53.33 ,80,65.00 ,1,9
6613,1,2,3,18,Strategic,91.19 ,92.62 ,97.86 ,95.00 ,80,68.21 ,1,10
6613,1,2,3,20,Strategic,92.26 ,86.55 ,100.00 ,93.45 ,100,84.40 ,1,15
6616,1,1,1,4,Altruistic,48.81 ,41.07 ,18.10 ,37.74 ,4,45.95 ,1,0
6616,1,1,1,6,Altruistic,41.55 ,27.14 ,19.76 ,50.60 ,8,38.33 ,1,0
6616,1,1,1,8,Altruistic,59.40 ,33.93 ,24.52 ,60.36 ,4,53.81 ,1,0
6616,1,1,1,10,Altruistic,37.62 ,37.14 ,9.88 ,41.90 ,4,45.48 ,1,0
6616,1,1,1,12,Altruistic,58.21 ,47.14 ,5.60 ,52.14 ,8,66.43 ,1,0
6616,1,1,1,14,Altruistic,85.24 ,70.95 ,11.79 ,78.45 ,20,80.48 ,1,0
6616,1,1,1,16,Altruistic,66.43 ,61.90 ,6.79 ,61.55 ,12,74.52 ,1,0
6616,1,1,1,18,Altruistic,84.29 ,82.74 ,9.29 ,74.17 ,4,87.62 ,1,0
6616,1,1,1,20,Altruistic,93.10 ,93.69 ,4.17 ,73.93 ,4,83.21 ,1,0
6616,1,1,2,4,Altruistic,19.88 ,11.79 ,1.19 ,18.21 ,0,28.57 ,1,0
6616,1,1,2,6,Altruistic,10.83 ,28.69 ,10.83 ,3.10 ,12,16.67 ,0,0
6616,1,1,2,8,Altruistic,41.79 ,38.45 ,11.07 ,48.57 ,8,48.57 ,1,1
6616,1,1,2,10,Altruistic,33.21 ,38.81 ,21.19 ,37.50 ,8,47.98 ,1,0
6616,1,1,2,12,Altruistic,63.45 ,53.33 ,5.00 ,69.76 ,0,77.86 ,1,0
6616,1,1,2,14,Altruistic,70.48 ,45.00 ,19.05 ,59.05 ,4,30.24 ,1,0
6616,1,1,2,16,Altruistic,38.57 ,41.67 ,17.38 ,63.21 ,68,17.98 ,0,0
6616,1,1,2,18,Altruistic,73.81 ,78.69 ,12.50 ,82.98 ,4,77.98 ,1,0
6616,1,1,2,20,Altruistic,93.93 ,91.31 ,2.26 ,73.10 ,20,88.45 ,1,0
6616,1,1,3,4,Altruistic,27.62 ,16.43 ,6.43 ,31.79 ,0,40.12 ,1,0
6616,1,1,3,6,Altruistic,50.00 ,25.12 ,8.57 ,51.79 ,4,49.29 ,1,0
6616,1,1,3,8,Altruistic,65.83 ,39.17 ,12.86 ,55.24 ,4,57.38 ,1,0
6616,1,1,3,10,Altruistic,52.98 ,49.17 ,10.00 ,51.90 ,4,72.86 ,1,0
6616,1,1,3,12,Altruistic,72.74 ,55.00 ,12.02 ,58.33 ,8,60.12 ,1,0
6616,1,1,3,14,Altruistic,72.38 ,65.60 ,3.10 ,73.33 ,8,88.10 ,1,0
6616,1,1,3,16,Altruistic,75.83 ,54.88 ,28.21 ,59.52 ,12,69.05 ,1,1
6616,1,1,3,18,Altruistic,87.14 ,81.43 ,7.38 ,87.14 ,4,93.69 ,1,0
6616,1,1,3,20,Altruistic,80.48 ,80.24 ,8.69 ,74.88 ,12,86.19 ,1,0
6616,1,2,1,4,Altruistic,32.38 ,31.55 ,8.57 ,43.69 ,4,25.36 ,1,0
6616,1,2,1,6,Altruistic,30.48 ,38.21 ,7.86 ,38.21 ,4,60.00 ,1,0
6616,1,2,1,8,Altruistic,57.74 ,66.31 ,17.14 ,55.24 ,4,60.83 ,1,0
6616,1,2,1,10,Altruistic,40.71 ,53.93 ,3.93 ,51.31 ,4,50.00 ,1,0
6616,1,2,1,12,Altruistic,52.62 ,46.79 ,4.05 ,32.98 ,4,42.50 ,1,0
6616,1,2,1,14,Altruistic,55.60 ,67.62 ,4.17 ,75.60 ,8,63.81 ,1,0
6616,1,2,1,16,Altruistic,67.86 ,66.19 ,7.74 ,66.07 ,4,86.90 ,1,0
6616,1,2,1,18,Altruistic,35.12 ,35.60 ,11.67 ,24.52 ,8,25.83 ,1,0
6616,1,2,1,20,Altruistic,93.10 ,76.07 ,13.21 ,66.55 ,12,68.93 ,1,0
6616,1,2,2,4,Altruistic,19.29 ,31.67 ,3.45 ,25.83 ,4,35.83 ,1,0
6616,1,2,2,6,Altruistic,13.10 ,54.64 ,8.10 ,47.02 ,4,47.50 ,1,0
6616,1,2,2,8,Altruistic,23.93 ,33.21 ,20.48 ,68.21 ,4,60.83 ,1,0
6616,1,2,2,10,Altruistic,14.64 ,33.33 ,5.83 ,55.36 ,72,60.24 ,1,0
6616,1,2,2,12,Altruistic,43.93 ,52.38 ,8.45 ,60.71 ,8,58.33 ,1,0
6616,1,2,2,14,Altruistic,39.29 ,72.38 ,2.14 ,54.76 ,8,77.02 ,1,0
6616,1,2,2,16,Altruistic,77.38 ,80.00 ,9.05 ,71.67 ,4,63.93 ,1,0
6616,1,2,2,18,Altruistic,65.71 ,64.40 ,25.12 ,36.55 ,4,80.36 ,1,0
6616,1,2,2,20,Altruistic,93.21 ,86.90 ,4.52 ,90.36 ,8,84.17 ,1,0
6616,1,2,3,4,Altruistic,21.31 ,26.31 ,10.12 ,55.48 ,32,49.76 ,1,0
6616,1,2,3,6,Altruistic,5.95 ,12.86 ,9.88 ,6.67 ,4,37.50 ,1,0
6616,1,2,3,8,Altruistic,43.10 ,64.29 ,15.60 ,67.26 ,0,82.14 ,1,0
6616,1,2,3,10,Altruistic,56.55 ,59.29 ,3.33 ,47.02 ,4,54.17 ,1,0
6616,1,2,3,12,Altruistic,51.31 ,62.98 ,4.17 ,57.02 ,8,68.21 ,1,0
6616,1,2,3,14,Altruistic,51.43 ,65.36 ,10.83 ,63.57 ,8,70.12 ,0,0
6616,1,2,3,16,Altruistic,69.40 ,84.17 ,20.95 ,86.79 ,12,68.69 ,1,0
6616,1,2,3,18,Altruistic,79.64 ,76.19 ,9.76 ,71.55 ,4,70.71 ,1,0
6616,1,2,3,20,Altruistic,33.45 ,69.17 ,27.26 ,45.60 ,8,77.98 ,1,0
6616,1,1,1,4,Strategic,20.95 ,19.52 ,49.17 ,10.00 ,20,16.07 ,1,0
6616,1,1,1,6,Strategic,19.52 ,14.64 ,60.60 ,26.67 ,20,13.81 ,1,0
6616,1,1,1,8,Strategic,26.43 ,4.64 ,58.21 ,41.19 ,28,32.50 ,1,0
6616,1,1,1,10,Strategic,16.31 ,18.81 ,34.76 ,20.00 ,28,14.05 ,1,0
6616,1,1,1,12,Strategic,50.95 ,14.76 ,39.17 ,21.90 ,20,27.26 ,1,0
6616,1,1,1,14,Strategic,55.95 ,57.98 ,85.71 ,56.90 ,52,50.83 ,1,0
6616,1,1,1,16,Strategic,48.45 ,58.93 ,76.79 ,47.14 ,32,64.17 ,1,0
6616,1,1,1,18,Strategic,50.95 ,28.33 ,56.31 ,22.38 ,60,38.21 ,1,0
6616,1,1,1,20,Strategic,64.29 ,64.88 ,68.57 ,21.67 ,60,38.93 ,1,0
6616,1,1,2,4,Strategic,12.74 ,4.05 ,6.07 ,3.45 ,4,9.40 ,1,0
6616,1,1,2,6,Strategic,29.17 ,12.02 ,3.93 ,26.79 ,4,38.81 ,0,0
6616,1,1,2,8,Strategic,28.69 ,13.93 ,48.93 ,33.69 ,32,22.38 ,1,1
6616,1,1,2,10,Strategic,27.14 ,11.19 ,60.24 ,15.36 ,20,15.36 ,1,0
6616,1,1,2,12,Strategic,32.26 ,42.86 ,41.79 ,38.57 ,40,21.67 ,1,0
6616,1,1,2,14,Strategic,32.26 ,34.40 ,60.36 ,20.95 ,32,13.69 ,1,0
6616,1,1,2,16,Strategic,64.17 ,77.26 ,10.12 ,75.36 ,4,58.81 ,0,0
6616,1,1,2,18,Strategic,37.98 ,32.86 ,67.74 ,37.74 ,44,21.55 ,1,0
6616,1,1,2,20,Strategic,66.07 ,61.55 ,86.07 ,54.40 ,72,58.33 ,1,0
6616,1,1,3,4,Strategic,15.83 ,9.64 ,36.19 ,12.98 ,20,19.40 ,1,0
6616,1,1,3,6,Strategic,16.90 ,7.98 ,9.17 ,15.24 ,12,14.40 ,1,0
6616,1,1,3,8,Strategic,52.38 ,21.31 ,55.71 ,15.12 ,20,27.14 ,1,0
6616,1,1,3,10,Strategic,16.31 ,12.98 ,47.14 ,22.86 ,40,42.62 ,1,0
6616,1,1,3,12,Strategic,29.64 ,16.90 ,35.24 ,36.67 ,40,6.67 ,1,0
6616,1,1,3,14,Strategic,30.60 ,17.02 ,50.95 ,11.19 ,40,23.57 ,1,0
6616,1,1,3,16,Strategic,41.90 ,12.02 ,59.76 ,27.74 ,60,15.24 ,1,1
6616,1,1,3,18,Strategic,62.02 ,56.43 ,73.93 ,34.40 ,40,48.81 ,1,0
6616,1,1,3,20,Strategic,25.12 ,22.50 ,49.05 ,22.62 ,68,29.76 ,1,0
6616,1,2,1,4,Strategic,10.83 ,22.14 ,34.76 ,28.45 ,12,5.71 ,1,0
6616,1,2,1,6,Strategic,14.52 ,12.38 ,41.43 ,17.74 ,24,25.48 ,1,0
6616,1,2,1,8,Strategic,19.88 ,27.62 ,52.14 ,32.26 ,44,9.05 ,1,0
6616,1,2,1,10,Strategic,16.90 ,22.14 ,16.07 ,16.43 ,16,18.81 ,1,0
6616,1,2,1,12,Strategic,6.79 ,11.67 ,15.71 ,12.50 ,12,25.71 ,1,0
6616,1,2,1,14,Strategic,7.98 ,33.45 ,27.02 ,23.93 ,32,20.12 ,1,0
6616,1,2,1,16,Strategic,15.36 ,25.83 ,34.17 ,23.69 ,56,37.74 ,1,0
6616,1,2,1,18,Strategic,79.52 ,75.24 ,2.02 ,66.07 ,12,15.60 ,1,0
6616,1,2,1,20,Strategic,24.29 ,31.31 ,36.19 ,32.02 ,36,25.71 ,1,0
6616,1,2,2,4,Strategic,3.81 ,4.88 ,9.29 ,7.62 ,4,12.74 ,1,0
6616,1,2,2,6,Strategic,7.26 ,6.79 ,24.88 ,30.71 ,12,35.71 ,1,0
6616,1,2,2,8,Strategic,6.79 ,22.26 ,58.45 ,60.71 ,20,9.64 ,1,0
6616,1,2,2,10,Strategic,5.48 ,24.29 ,48.33 ,38.45 ,12,35.00 ,1,0
6616,1,2,2,12,Strategic,7.74 ,21.90 ,47.62 ,9.64 ,20,37.38 ,1,0
6616,1,2,2,14,Strategic,19.88 ,37.50 ,14.88 ,22.38 ,32,17.26 ,1,0
6616,1,2,2,16,Strategic,24.29 ,22.86 ,14.29 ,21.79 ,4,25.00 ,1,0
6616,1,2,2,18,Strategic,60.95 ,51.07 ,63.21 ,72.02 ,28,65.12 ,1,0
6616,1,2,2,20,Strategic,18.69 ,34.40 ,45.24 ,58.33 ,48,16.19 ,1,0
6616,1,2,3,4,Strategic,4.64 ,19.64 ,37.26 ,42.50 ,4,28.33 ,1,0
6616,1,2,3,6,Strategic,28.93 ,29.76 ,27.50 ,12.50 ,24,11.19 ,1,0
6616,1,2,3,8,Strategic,10.00 ,22.62 ,47.50 ,26.90 ,12,25.12 ,1,0
6616,1,2,3,10,Strategic,27.50 ,17.86 ,25.36 ,14.17 ,12,27.98 ,1,0
6616,1,2,3,12,Strategic,33.21 ,32.50 ,55.48 ,30.83 ,36,45.12 ,1,0
6616,1,2,3,14,Strategic,27.98 ,36.43 ,57.74 ,38.81 ,36,55.36 ,0,0
6616,1,2,3,16,Strategic,33.69 ,53.93 ,57.86 ,64.52 ,40,35.71 ,1,0
6616,1,2,3,18,Strategic,10.48 ,19.64 ,12.38 ,29.52 ,48,16.67 ,1,0
6616,1,2,3,20,Strategic,15.48 ,33.45 ,55.36 ,12.14 ,36,46.07 ,1,0
9002,2,1,1,4,Altruistic,18.52 ,3.33 ,0.00 ,0.00 ,0,17.04 ,0,2
9002,2,1,1,6,Altruistic,23.89 ,6.48 ,0.00 ,0.00 ,0,21.67 ,0,3
9002,2,1,1,8,Altruistic,41.48 ,4.63 ,0.00 ,0.00 ,0,44.81 ,0,4
9002,2,1,1,10,Altruistic,53.89 ,16.85 ,0.00 ,0.00 ,0,54.44 ,0,5
9002,2,1,1,12,Altruistic,78.15 ,15.74 ,0.00 ,0.00 ,0,75.56 ,0,6
9002,2,1,1,14,Altruistic,72.04 ,13.89 ,0.00 ,0.00 ,0,62.59 ,0,7
9002,2,1,1,16,Altruistic,84.44 ,17.22 ,0.00 ,0.00 ,0,87.22 ,0,8
9002,2,1,1,18,Altruistic,92.78 ,10.56 ,0.00 ,0.00 ,0,96.67 ,0,9
9002,2,1,1,20,Altruistic,100.00 ,18.33 ,0.00 ,0.00 ,0,100.00 ,0,10
9002,2,1,2,4,Altruistic,13.33 ,5.19 ,0.00 ,0.00 ,0,15.56 ,0,4
9002,2,1,2,6,Altruistic,28.52 ,9.63 ,0.00 ,0.00 ,0,31.85 ,0,6
9002,2,1,2,8,Altruistic,49.81 ,14.07 ,0.00 ,0.00 ,0,49.81 ,0,8
9002,2,1,2,10,Altruistic,57.96 ,26.85 ,0.56 ,0.00 ,0,52.78 ,0,8
9002,2,1,2,12,Altruistic,53.52 ,25.74 ,0.00 ,0.00 ,0,67.96 ,0,9
9002,2,1,2,14,Altruistic,76.67 ,13.33 ,0.00 ,0.00 ,0,71.30 ,0,10
9002,2,1,2,16,Altruistic,89.44 ,29.81 ,0.00 ,0.00 ,0,86.48 ,0,13
9002,2,1,2,18,Altruistic,94.26 ,24.26 ,0.00 ,0.00 ,0,90.74 ,0,12
9002,2,1,2,20,Altruistic,100.00 ,22.22 ,0.00 ,0.00 ,0,100.00 ,0,13
9002,2,1,3,4,Altruistic,14.07 ,1.48 ,0.00 ,0.00 ,0,15.37 ,1,2
9002,2,1,3,6,Altruistic,23.15 ,6.30 ,0.00 ,0.00 ,0,23.15 ,1,3
9002,2,1,3,8,Altruistic,24.26 ,9.81 ,0.00 ,0.00 ,0,32.04 ,1,4
9002,2,1,3,10,Altruistic,52.04 ,5.37 ,0.00 ,0.00 ,0,55.37 ,1,5
9002,2,1,3,12,Altruistic,67.22 ,15.56 ,0.00 ,0.00 ,0,71.85 ,1,6
9002,2,1,3,14,Altruistic,74.81 ,23.70 ,0.00 ,0.00 ,0,72.41 ,1,8
9002,2,1,3,16,Altruistic,84.26 ,15.74 ,0.00 ,0.00 ,0,82.59 ,1,8
9002,2,1,3,18,Altruistic,89.44 ,18.52 ,0.00 ,0.00 ,0,90.74 ,1,9
9002,2,1,3,20,Altruistic,99.81 ,24.63 ,0.00 ,0.56 ,0,100.00 ,1,10
9002,2,2,1,4,Altruistic,24.07 ,0.00 ,0.00 ,0.00 ,0,17.59 ,0,2
9002,2,2,1,6,Altruistic,35.37 ,0.93 ,0.00 ,0.00 ,0,37.59 ,0,3
9002,2,2,1,8,Altruistic,59.63 ,11.85 ,0.37 ,0.00 ,0,60.74 ,0,4
9002,2,2,1,10,Altruistic,53.15 ,0.00 ,22.04 ,0.00 ,40,53.89 ,0,5
9002,2,2,1,12,Altruistic,68.89 ,5.00 ,0.00 ,0.00 ,0,68.15 ,0,6
9002,2,2,1,14,Altruistic,74.26 ,13.33 ,0.00 ,0.00 ,0,80.00 ,0,7
9002,2,2,1,16,Altruistic,94.07 ,2.41 ,0.00 ,0.00 ,0,92.22 ,0,8
9002,2,2,1,18,Altruistic,95.93 ,22.59 ,0.00 ,0.00 ,0,93.15 ,0,9
9002,2,2,1,20,Altruistic,100.00 ,3.52 ,0.00 ,0.00 ,0,100.00 ,0,10
9002,2,2,2,4,Altruistic,19.44 ,2.22 ,0.00 ,0.00 ,0,19.26 ,0,4
9002,2,2,2,6,Altruistic,29.44 ,6.11 ,0.00 ,0.00 ,0,26.85 ,0,6
9002,2,2,2,8,Altruistic,45.74 ,0.19 ,6.11 ,0.00 ,0,45.74 ,0,8
9002,2,2,2,10,Altruistic,54.26 ,3.33 ,0.00 ,0.00 ,0,53.70 ,0,10
9002,2,2,2,12,Altruistic,62.22 ,3.89 ,0.00 ,0.00 ,0,64.81 ,0,10
9002,2,2,2,14,Altruistic,79.81 ,9.81 ,0.00 ,0.00 ,0,78.15 ,0,13
9002,2,2,2,16,Altruistic,88.70 ,4.44 ,0.00 ,0.00 ,0,87.78 ,0,16
9002,2,2,2,18,Altruistic,91.67 ,6.48 ,0.00 ,0.00 ,0,95.00 ,0,17
9002,2,2,2,20,Altruistic,100.00 ,0.00 ,0.00 ,0.00 ,20,99.63 ,0,18
9002,2,2,3,4,Altruistic,25.74 ,0.56 ,0.00 ,0.00 ,0,18.52 ,1,2
9002,2,2,3,6,Altruistic,28.15 ,3.15 ,0.00 ,0.00 ,0,24.44 ,1,3
9002,2,2,3,8,Altruistic,49.63 ,2.04 ,0.00 ,0.00 ,0,46.11 ,1,4
9002,2,2,3,10,Altruistic,67.78 ,8.52 ,0.00 ,0.00 ,0,55.19 ,1,5
9002,2,2,3,12,Altruistic,62.96 ,5.00 ,0.37 ,0.00 ,0,70.00 ,1,6
9002,2,2,3,14,Altruistic,77.41 ,6.48 ,0.00 ,0.00 ,0,71.48 ,1,7
9002,2,2,3,16,Altruistic,92.96 ,5.19 ,0.00 ,0.00 ,0,85.74 ,1,8
9002,2,2,3,18,Altruistic,91.67 ,15.00 ,0.00 ,0.00 ,0,92.22 ,1,9
9002,2,2,3,20,Altruistic,100.00 ,11.11 ,0.00 ,0.00 ,0,100.00 ,1,10
9002,2,1,1,4,Strategic,15.37 ,3.70 ,25.37 ,0.00 ,8,11.30 ,0,2
9002,2,1,1,6,Strategic,18.52 ,8.52 ,22.96 ,0.00 ,24,14.81 ,0,3
9002,2,1,1,8,Strategic,32.41 ,5.37 ,35.19 ,0.00 ,32,33.70 ,0,4
9002,2,1,1,10,Strategic,47.41 ,13.15 ,29.26 ,0.00 ,0,47.04 ,0,5
9002,2,1,1,12,Strategic,67.78 ,13.70 ,25.93 ,0.00 ,40,64.07 ,0,6
9002,2,1,1,14,Strategic,80.56 ,10.00 ,14.81 ,0.00 ,48,62.04 ,0,7
9002,2,1,1,16,Strategic,86.48 ,14.44 ,59.44 ,0.00 ,64,82.41 ,0,8
9002,2,1,1,18,Strategic,83.15 ,10.74 ,29.26 ,0.00 ,52,91.85 ,0,9
9002,2,1,1,20,Strategic,100.00 ,16.30 ,22.96 ,0.00 ,40,100.00 ,0,10
9002,2,1,2,4,Strategic,11.67 ,2.59 ,27.04 ,0.00 ,8,15.19 ,0,4
9002,2,1,2,6,Strategic,17.22 ,5.74 ,19.63 ,0.00 ,24,17.96 ,0,6
9002,2,1,2,8,Strategic,42.96 ,8.33 ,27.78 ,0.00 ,36,42.59 ,0,8
9002,2,1,2,10,Strategic,45.93 ,16.48 ,22.22 ,0.74 ,40,46.85 ,0,8
9002,2,1,2,12,Strategic,59.26 ,30.93 ,39.26 ,0.00 ,40,61.30 ,0,9
9002,2,1,2,14,Strategic,69.26 ,14.07 ,49.44 ,0.00 ,60,66.30 ,0,10
9002,2,1,2,16,Strategic,86.67 ,27.59 ,28.89 ,0.00 ,52,80.74 ,0,13
9002,2,1,2,18,Strategic,89.81 ,17.96 ,30.93 ,0.00 ,44,88.33 ,0,12
9002,2,1,2,20,Strategic,100.00 ,17.78 ,39.81 ,0.00 ,40,100.00 ,0,13
9002,2,1,3,4,Strategic,8.70 ,2.41 ,27.41 ,0.00 ,8,6.48 ,1,2
9002,2,1,3,6,Strategic,19.81 ,9.07 ,38.52 ,0.37 ,24,23.89 ,1,3
9002,2,1,3,8,Strategic,16.85 ,12.59 ,26.67 ,0.00 ,32,23.33 ,1,4
9002,2,1,3,10,Strategic,47.04 ,7.78 ,27.59 ,0.00 ,36,44.26 ,1,5
9002,2,1,3,12,Strategic,62.22 ,14.26 ,21.48 ,0.00 ,32,67.04 ,1,6
9002,2,1,3,14,Strategic,67.59 ,18.70 ,45.74 ,0.00 ,40,67.41 ,1,8
9002,2,1,3,16,Strategic,77.22 ,18.52 ,27.78 ,0.00 ,48,77.41 ,1,8
9002,2,1,3,18,Strategic,76.30 ,15.19 ,34.26 ,0.00 ,44,78.70 ,1,9
9002,2,1,3,20,Strategic,100.00 ,24.26 ,20.37 ,0.00 ,40,99.07 ,1,10
9002,2,2,1,4,Strategic,18.89 ,0.00 ,26.48 ,0.00 ,12,16.48 ,0,2
9002,2,2,1,6,Strategic,25.19 ,0.00 ,18.15 ,0.00 ,20,28.33 ,0,3
9002,2,2,1,8,Strategic,46.48 ,4.44 ,20.19 ,0.00 ,36,45.00 ,0,4
9002,2,2,1,10,Strategic,50.00 ,0.00 ,45.37 ,0.00 ,40,49.63 ,0,5
9002,2,2,1,12,Strategic,62.96 ,4.81 ,16.48 ,0.19 ,40,66.30 ,0,6
9002,2,2,1,14,Strategic,66.11 ,6.85 ,40.93 ,0.19 ,56,68.70 ,0,7
9002,2,2,1,16,Strategic,86.48 ,2.22 ,28.33 ,0.00 ,52,82.41 ,0,8
9002,2,2,1,18,Strategic,88.15 ,13.89 ,0.00 ,0.00 ,60,92.78 ,0,9
9002,2,2,1,20,Strategic,100.00 ,3.15 ,6.67 ,0.00 ,0,100.00 ,0,10
9002,2,2,2,4,Strategic,15.93 ,2.59 ,33.15 ,0.00 ,0,21.30 ,0,4
9002,2,2,2,6,Strategic,22.41 ,6.30 ,45.19 ,0.56 ,20,21.11 ,0,6
9002,2,2,2,8,Strategic,34.44 ,0.00 ,47.04 ,0.00 ,32,41.67 ,0,8
9002,2,2,2,10,Strategic,46.30 ,4.81 ,28.33 ,0.00 ,40,49.44 ,0,10
9002,2,2,2,12,Strategic,55.37 ,1.67 ,0.00 ,0.00 ,56,61.30 ,0,10
9002,2,2,2,14,Strategic,74.81 ,5.74 ,60.00 ,0.00 ,60,74.44 ,0,13
9002,2,2,2,16,Strategic,83.15 ,2.78 ,14.26 ,0.00 ,64,85.00 ,0,16
9002,2,2,2,18,Strategic,82.96 ,1.48 ,30.19 ,0.00 ,72,85.56 ,0,17
9002,2,2,2,20,Strategic,99.81 ,0.00 ,0.00 ,0.00 ,0,100.00 ,0,18
9002,2,2,3,4,Strategic,18.52 ,0.00 ,12.59 ,0.19 ,8,10.56 ,1,2
9002,2,2,3,6,Strategic,20.19 ,2.78 ,20.19 ,0.00 ,28,17.41 ,1,3
9002,2,2,3,8,Strategic,38.33 ,3.15 ,0.00 ,0.00 ,28,33.52 ,1,4
9002,2,2,3,10,Strategic,62.22 ,10.56 ,41.85 ,0.00 ,48,47.59 ,1,5
9002,2,2,3,12,Strategic,68.89 ,6.30 ,41.48 ,0.56 ,52,64.07 ,1,6
9002,2,2,3,14,Strategic,68.15 ,3.70 ,0.00 ,0.00 ,56,60.19 ,1,7
9002,2,2,3,16,Strategic,86.30 ,10.93 ,17.96 ,0.00 ,72,78.33 ,1,8
9002,2,2,3,18,Strategic,78.89 ,8.70 ,9.63 ,0.00 ,52,82.78 ,1,9
9002,2,2,3,20,Strategic,99.81 ,11.11 ,13.52 ,0.00 ,20,99.63 ,1,10
9003,2,1,1,4,Altruistic,11.19 ,10.71 ,6.31 ,14.40 ,20,14.88 ,1,2
9003,2,1,1,6,Altruistic,22.38 ,24.88 ,35.48 ,32.98 ,40,29.88 ,1,6
9003,2,1,1,8,Altruistic,23.33 ,28.93 ,29.40 ,31.67 ,20,32.98 ,1,10
9003,2,1,1,10,Altruistic,50.00 ,26.19 ,29.88 ,34.05 ,40,49.05 ,0,3
9003,2,1,1,12,Altruistic,47.98 ,46.90 ,42.50 ,46.90 ,40,44.40 ,1,10
9003,2,1,1,14,Altruistic,80.83 ,56.43 ,44.52 ,55.71 ,40,55.83 ,1,10
9003,2,1,1,16,Altruistic,70.83 ,64.52 ,64.64 ,47.02 ,60,64.76 ,1,15
9003,2,1,1,18,Altruistic,93.45 ,42.14 ,60.36 ,46.67 ,80,100.00 ,1,20
9003,2,1,1,20,Altruistic,100.00 ,94.40 ,60.12 ,91.55 ,80,98.57 ,1,20
9003,2,1,2,4,Altruistic,6.43 ,10.60 ,12.02 ,12.14 ,8,4.05 ,1,4
9003,2,1,2,6,Altruistic,29.88 ,28.57 ,30.95 ,28.93 ,20,29.52 ,1,4
9003,2,1,2,8,Altruistic,31.90 ,28.93 ,37.14 ,30.83 ,20,23.69 ,0,5
9003,2,1,2,10,Altruistic,43.57 ,42.38 ,55.48 ,55.36 ,40,47.38 ,1,10
9003,2,1,2,12,Altruistic,75.71 ,57.50 ,70.00 ,60.83 ,60,57.62 ,1,10
9003,2,1,2,14,Altruistic,80.71 ,45.48 ,39.40 ,37.14 ,40,42.62 ,0,10
9003,2,1,2,16,Altruistic,83.10 ,71.43 ,61.79 ,46.43 ,60,75.12 ,1,15
9003,2,1,2,18,Altruistic,92.14 ,90.24 ,82.74 ,68.45 ,80,86.43 ,1,20
9003,2,1,2,20,Altruistic,91.67 ,40.60 ,35.95 ,40.48 ,80,42.26 ,1,20
9003,2,1,3,4,Altruistic,13.93 ,17.38 ,17.62 ,16.67 ,20,19.17 ,0,2
9003,2,1,3,6,Altruistic,22.02 ,37.38 ,36.79 ,30.71 ,20,37.62 ,1,2
9003,2,1,3,8,Altruistic,60.48 ,21.07 ,55.36 ,50.60 ,40,48.45 ,1,5
9003,2,1,3,10,Altruistic,28.45 ,22.14 ,23.33 ,25.48 ,20,20.36 ,1,5
9003,2,1,3,12,Altruistic,39.29 ,38.21 ,21.43 ,23.21 ,40,21.31 ,1,5
9003,2,1,3,14,Altruistic,57.14 ,44.88 ,38.33 ,36.79 ,40,58.57 ,1,10
9003,2,1,3,16,Altruistic,81.55 ,58.21 ,54.05 ,46.55 ,60,84.05 ,1,10
9003,2,1,3,18,Altruistic,94.17 ,47.98 ,45.83 ,65.12 ,60,83.93 ,1,10
9003,2,1,3,20,Altruistic,100.00 ,64.52 ,61.55 ,60.83 ,80,92.98 ,1,25
9003,2,2,1,4,Altruistic,13.10 ,11.55 ,12.98 ,14.17 ,20,18.57 ,0,1
9003,2,2,1,6,Altruistic,22.14 ,21.79 ,16.31 ,17.26 ,20,22.98 ,1,6
9003,2,2,1,8,Altruistic,32.74 ,28.81 ,36.55 ,35.36 ,40,33.21 ,1,6
9003,2,2,1,10,Altruistic,5.71 ,11.55 ,12.14 ,12.14 ,28,34.40 ,0,5
9003,2,2,1,12,Altruistic,31.90 ,33.45 ,31.31 ,30.71 ,28,36.79 ,1,10
9003,2,2,1,14,Altruistic,44.76 ,27.62 ,23.57 ,31.90 ,60,17.62 ,1,13
9003,2,2,1,16,Altruistic,80.48 ,69.29 ,70.48 ,80.24 ,60,79.64 ,1,15
9003,2,2,1,18,Altruistic,84.29 ,25.71 ,40.71 ,70.48 ,60,31.90 ,1,15
9003,2,2,1,20,Altruistic,98.21 ,90.71 ,37.38 ,86.43 ,80,84.17 ,1,20
